2021-08-08 23:30:00+00:00,1,0,0,1,0,1,0,6.0,35.0,156.919159,90.0,11.484000000000002,34.44444444444445
2021-08-11 18:30:00+00:00,1,0,0,1,0,1,0,5.5,35.0,156.919159,150.0,17.976,31.607699154428133
2021-08-13 19:30:00+00:00,1,0,0,1,0,1,0,5.5,35.0,156.919159,150.0,5.991,51.320313804039394
2021-08-15 01:30:00+00:00,1,0,0,1,0,1,0,5.5,35.0,156.919159,270.0,46.938,29.076228215944443
2021-08-16 21:30:00+00:00,1,0,0,1,0,1,0,5.5,35.0,156.919159,360.0,24.967000000000002,26.877077742620255
2021-08-18 09:30:00+00:00,1,0,0,1,0,1,0,6.5999999,35.0,156.919159,330.0,8.488999999999999,19.429850394628335
2021-08-20 07:30:00+00:00,1,0,0,1,0,1,0,6.5999999,35.0,156.919159,270.0,7.489,45.18093203364935
2021-08-28 21:00:00+00:00,1,0,0,1,0,1,0,5.8000002,35.0,156.919159,330.0,18.474999999999994,29.605412719891728
2021-09-01 01:00:00+00:00,1,0,0,1,0,1,0,5.8000002,35.0,156.919159,1260.0,62.415,18.443322919170075
2021-09-09 02:00:00+00:00,1,0,0,1,0,1,0,5.0999999,35.0,156.919159,300.0,62.419000000000004,22.640221727358654
2021-09-23 00:00:00+00:00,1,0,0,1,0,1,0,5.0999999,35.0,156.919159,570.0,62.91700000000001,9.250917875931782
2020-01-03 07:30:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,240.0,5.47,56.17001828153565
2020-01-04 21:30:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,180.0,11.441,76.03793374705008
2020-01-07 19:00:00+00:00,0,0,0,1,0,1,0,0.5,38.0,147.952347,300.0,6.466,51.043922053819976
2020-01-12 06:00:00+00:00,0,0,0,1,0,1,0,0.5,38.0,147.952347,120.0,9.452,71.8287134997884
2020-01-18 21:00:00+00:00,0,0,0,1,0,1,0,0.5,38.0,147.952347,390.0,9.450000000000001,71.76984126984127
2020-01-25 06:30:00+00:00,0,0,0,1,0,1,0,0.5,38.0,147.952347,450.0,49.247,71.98814140962901
2020-02-06 14:30:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,90.0,34.315999999999995,75.7088530131717
2020-02-10 12:30:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,750.0,12.931000000000001,56.58108421622459
2020-02-11 05:00:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,840.0,15.416999999999998,68.71635207887397
2020-02-13 00:00:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,1140.0,14.916999999999998,25.55808808741702
2020-02-25 11:00:00+00:00,0,0,0,1,0,1,0,0.7,38.0,147.952347,270.0,7.9559999999999995,26.84451985922574
2020-03-13 06:30:00+00:00,0,0,0,1,0,1,0,0.6,38.0,147.952347,150.0,8.456999999999999,18.925150762681795
2020-03-19 03:00:00+00:00,0,0,0,1,0,1,0,0.7,38.0,147.952347,450.0,21.389,25.261816821730797
2020-03-23 06:00:00+00:00,0,0,0,1,0,1,0,0.7,38.0,147.952347,810.0,12.929,20.092427875319046
2020-03-25 10:30:00+00:00,0,0,0,1,0,1,0,0.9,38.0,147.952347,420.0,10.940999999999999,26.398409651768556
2020-04-08 01:30:00+00:00,0,0,0,1,0,1,0,1.3000001,38.0,147.952347,120.0,7.9590000000000005,32.507224525694184
2020-04-13 03:00:00+00:00,0,0,0,1,0,1,0,1.5,38.0,147.952347,600.0,50.242999999999995,52.52672014011901
2020-04-15 03:00:00+00:00,0,0,0,1,0,1,0,1.5,38.0,147.952347,480.0,10.442,48.948956138670766
2020-04-23 20:00:00+00:00,0,0,0,1,0,1,0,2.7,38.0,147.952347,990.0,48.249,62.456734854608385
2020-04-26 08:00:00+00:00,0,0,0,1,0,1,0,4.5999999,38.0,147.952347,420.0,8.952,62.661974977658616
2020-04-30 14:30:00+00:00,0,0,0,1,0,1,0,4.5999999,38.0,147.952347,450.0,37.307,67.7761546090546
2020-05-01 10:00:00+00:00,0,0,0,1,0,1,0,4.5999999,38.0,147.952347,300.0,6.963,67.58581071377279
2020-05-04 02:00:00+00:00,0,0,0,1,0,1,0,5.0,38.0,147.952347,240.0,35.32,66.39227066817668
2020-05-06 00:00:00+00:00,0,0,0,1,0,1,0,5.0,38.0,147.952347,180.0,6.962,69.86857224935362
2020-05-06 16:00:00+00:00,0,0,0,1,0,1,0,5.0,38.0,147.952347,390.0,5.47,69.66636197440585
2020-05-22 07:30:00+00:00,0,0,0,1,0,1,0,5.0999999,38.0,147.952347,390.0,13.927,67.41042579162777
2020-05-23 07:00:00+00:00,0,0,0,1,0,1,0,5.0999999,38.0,147.952347,150.0,14.426,65.2155829751837
2020-06-05 01:00:00+00:00,0,0,0,1,0,1,0,5.0999999,38.0,147.952347,330.0,15.916000000000002,79.25515204825334
2020-07-06 22:30:00+00:00,0,0,0,1,0,1,0,6.8000002,38.0,147.952347,360.0,78.103,99.95838828214025
2020-08-04 02:00:00+00:00,0,0,0,1,0,1,0,5.4000001,38.0,147.952347,780.0,163.16600000000003,92.65502616966769
2020-08-13 11:30:00+00:00,0,0,0,1,0,1,0,5.0,38.0,147.952347,270.0,34.822,23.049365343748207
2020-08-16 03:00:00+00:00,0,0,0,1,0,1,0,5.5,38.0,147.952347,900.0,27.356,24.284434858897505
2020-08-28 23:00:00+00:00,0,0,0,1,0,1,0,4.5999999,38.0,147.952347,510.0,23.378,24.688809992300442
2020-08-29 12:30:00+00:00,0,0,0,1,0,1,0,4.5999999,38.0,147.952347,300.0,16.416,36.75377680311891
2020-08-31 20:00:00+00:00,0,0,0,1,0,1,0,4.5999999,38.0,147.952347,120.0,5.968,26.202245308311
2020-09-03 21:30:00+00:00,0,0,0,1,0,1,0,4.8000002,38.0,147.952347,390.0,97.006,27.381811434344268
2020-09-09 15:30:00+00:00,0,0,0,1,0,1,0,4.7000003,38.0,147.952347,420.0,5.47,32.669104204753204
